casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total
5680,13,13,19,19,13-46,1185,B-C,U,178,208,18,0,2,7,413,566,1,0,2,0,0,566
5681,13,13,19,19,13-45,1186,B-C,U,181,178,8,2,6,6,381,587,1,0,2,0,0,587
5682,13,13,19,19,13-45,1186,B-C,U,145,214,15,2,5,10,391,586,1,0,2,0,0,586
5683,13,13,19,19,13-45,1187,B-C,U,178,197,15,4,8,5,407,571,1,0,2,0,0,571
5684,13,13,19,19,13-45,1187,B-C,U,175,185,17,1,3,6,387,570,1,0,2,0,0,570
5685,13,13,19,19,13-48,1188,B-C,U,150,171,16,4,5,3,349,570,1,0,2,0,0,570
5686,13,13,19,19,13-48,1188,B-C,U,174,162,13,3,6,0,358,569,1,0,2,0,0,569
5687,13,13,19,19,13-48,1188,B-C,U,177,172,9,4,5,11,378,569,1,0,2,0,0,569
5688,13,13,19,19,13-48,1189,B-C,M,107,157,18,1,10,12,305,468,0,0,2,0,0,468
5689,13,13,19,19,13-48,1189,B-C,M,132,129,7,3,7,11,289,468,0,0,2,0,0,468
5690,13,13,19,19,13-49,1190,B-C,R,75,308,14,2,4,0,403,680,0,0,2,0,1,680
5691,13,13,19,19,13-49,1191,B-C,R,226,207,7,2,2,13,457,678,1,0,2,0,1,678
5692,13,13,19,19,13-49,1191,B-C,R,158,244,11,3,0,12,428,678,1,0,2,0,1,678
5693,13,13,19,19,13-50,1192,B-C,R,42,176,19,3,7,13,260,486,1,0,2,0,1,486
5694,13,13,19,19,13-50,1192,B-C,R,51,178,19,5,2,11,266,485,1,0,2,0,1,485
5695,13,13,19,19,13-50,1192,E,R,185,188,13,5,5,28,424,551,1,0,2,1,1,551
5696,13,13,19,19,13-51,1193,B-C,R,50,178,9,2,5,6,250,474,0,0,2,0,1,474
5697,13,13,19,19,13-51,1193,B-C,R,72,202,3,4,4,6,291,474,0,0,2,0,1,474
5698,13,13,19,19,13-52,1194,B-C,U,104,141,6,4,1,6,262,436,0,0,2,0,0,436
5699,13,13,19,19,13-52,1194,B-C,U,121,126,8,0,1,4,260,435,0,0,2,0,0,435
5700,13,13,19,19,13-52,1195,B-C,M,128,169,9,2,5,10,323,644,1,0,2,0,0,644
5701,13,13,19,19,13-52,1195,B-C,M,115,214,9,3,4,5,350,643,1,0,2,0,0,643
5702,13,13,19,19,13-52,1196,B-C,M,126,210,10,4,3,17,370,582,1,0,2,0,0,582
5703,13,13,19,19,13-52,1196,B-C,M,142,201,14,1,4,11,373,582,1,0,2,0,0,582
5704,13,13,19,19,13-51,1197,B-C,R,148,195,5,0,0,4,352,492,1,0,2,0,1,492
5705,13,13,19,19,13-51,1197,E,R,132,159,17,1,5,14,328,558,1,0,2,1,1,558
5706,13,13,19,19,13-53,1198,B-C,R,116,123,6,0,0,5,250,396,0,0,2,0,1,396
5707,13,13,19,19,13-53,1198,B-C,R,97,123,4,0,0,6,230,395,0,0,2,0,1,395
5708,13,13,19,19,13-54,1199,B-C,U,204,111,16,1,2,14,348,682,0,0,2,0,0,682
5709,13,13,19,19,13-54,1200,B-C,U,240,106,24,3,1,16,390,658,0,0,2,0,0,658
5710,13,13,19,19,13-54,1201,B-C,U,204,138,20,0,7,20,389,612,0,0,2,0,0,612
5711,13,13,19,19,13-54,1202,B-C,U,127,109,24,2,4,10,276,434,0,0,2,0,0,434
5712,13,13,19,19,13-53,1203,B-C,R,90,137,9,1,3,3,243,373,0,0,2,0,1,373
5713,13,13,19,19,13-55,2816,B-C,U,148,464,62,7,7,15,703,708,1,0,2,0,0,708
5714,13,13,19,19,13-55,2816,B-C,U,90,254,74,3,6,10,437,708,1,0,2,0,0,708
5715,13,13,19,19,13-55,2816,E,U,88,269,37,7,8,11,420,686,1,0,2,1,0,686
5716,13,13,19,19,13-55,2816,B-C,U,80,237,47,4,9,9,386,686,1,0,2,0,0,686
5717,13,13,19,19,13-55,2816,B-C,U,88,228,55,6,6,9,392,685,1,0,2,0,0,685
5718,13,13,19,19,13-55,2816,B-C,U,95,236,45,8,4,14,402,685,1,0,2,0,0,685
5719,13,13,19,19,13-56,2817,B-C,M,45,237,76,7,4,42,411,644,1,0,2,0,0,644
5720,13,13,19,19,13-56,2817,B-C,M,54,246,86,4,0,53,443,643,1,0,2,0,0,643
5721,13,13,19,19,13-56,2818,B-C,U,76,255,65,2,4,19,421,672,1,0,2,0,0,672
5722,13,13,19,19,13-56,2818,B-C,U,92,269,54,5,1,13,434,671,1,0,2,0,0,671
5723,13,13,19,19,13-56,2819,B-C,M,95,191,43,1,3,13,346,531,1,0,2,0,0,531
5724,13,13,19,19,13-56,2819,B-C,M,69,204,53,6,7,17,356,530,1,0,2,0,0,530
5725,13,13,19,19,13-57,2820,B-C,U,83,174,15,5,2,10,289,411,0,0,2,0,0,411
5726,13,13,19,19,13-57,2820,B-C,U,85,162,25,2,1,11,286,411,0,0,2,0,0,411
5727,13,13,19,19,13-58,2821,B-C,U,94,177,41,1,1,21,335,487,0,0,2,0,0,487
5728,13,13,19,19,13-58,2821,B-C,U,89,199,24,4,4,5,325,486,0,0,2,0,0,486
5729,13,13,19,19,13-58,2822,B-C,U,64,182,40,1,2,11,300,436,0,0,2,0,0,436
5730,13,13,19,19,13-58,2822,B-C,U,65,158,45,4,2,10,284,435,0,0,2,0,0,435
5731,13,13,19,19,13-57,2823,B-C,U,94,297,45,6,3,12,457,703,1,0,2,0,0,703
5732,13,13,19,19,13-57,2823,B-C,U,122,266,45,8,3,19,463,702,1,0,2,0,0,702
5733,13,13,19,19,13-59,2824,B-C,U,61,224,46,2,4,20,357,559,1,0,2,0,0,559
5734,13,13,19,19,13-59,2824,B-C,U,58,172,73,4,4,18,329,559,1,0,2,0,0,559
5735,13,13,19,19,13-59,2824,B-C,U,67,193,54,8,2,17,341,558,1,0,2,0,0,558
5736,13,13,19,19,13-59,2825,B-C,U,63,179,44,3,3,13,305,508,1,0,2,0,0,508
5737,13,13,19,19,13-59,2825,B-C,U,45,203,59,4,3,20,334,507,1,0,2,0,0,507
5738,13,13,19,19,13-59,2825,B-C,U,50,184,43,3,2,15,297,507,1,0,2,0,0,507
5739,13,13,19,19,13-60,2826,B-C,U,83,241,56,4,3,11,398,621,1,0,2,0,0,621
5740,13,13,19,19,13-60,2826,B-C,U,87,204,58,2,7,33,391,620,1,0,2,0,0,620
5741,13,13,19,19,13-60,2827,B-C,U,60,235,80,1,4,23,403,726,1,0,2,0,0,726
5742,13,13,19,19,13-60,2827,B-C,U,50,216,71,6,4,25,372,725,1,0,2,0,0,725
5743,13,13,19,19,13-61,2828,B-C,U,53,149,66,0,1,16,285,507,1,0,2,0,0,507
5744,13,13,19,19,13-61,2828,B-C,U,50,144,54,4,1,16,269,506,1,0,2,0,0,506
5745,13,13,19,19,13-61,2828,B-C,U,53,171,51,3,3,19,300,506,1,0,2,0,0,506
5746,13,13,19,19,13-61,2829,B-C,U,92,247,76,7,7,17,446,662,1,0,2,0,0,662
5747,13,13,19,19,13-61,2829,B-C,U,98,214,62,2,3,18,397,662,1,0,2,0,0,662
5748,13,13,19,19,13-61,2830,B-C,U,78,242,77,4,2,17,420,655,1,0,2,0,0,655
5749,13,13,19,19,13-61,2830,B-C,U,79,232,54,5,5,26,401,654,1,0,2,0,0,654
5750,13,13,19,19,13-62,2831,B-C,U,108,221,63,5,8,15,420,730,1,0,2,0,0,730
5751,13,13,19,19,13-62,2831,B-C,U,85,244,75,2,2,27,435,730,1,0,2,0,0,730
5752,13,13,19,19,13-57,2832,B-C,U,83,250,33,1,2,20,389,562,1,0,2,0,0,562
5753,13,13,19,19,13-57,2832,B-C,U,76,221,66,4,6,12,385,561,1,0,2,0,0,561
5754,13,13,19,19,13-63,2833,B-C,U,107,184,29,5,3,19,347,523,1,0,2,0,0,523
5755,13,13,19,19,13-63,2833,B-C,U,116,182,38,8,3,12,359,523,1,0,2,0,0,523
5756,13,13,19,19,13-63,2833,S,U,83,174,29,11,3,5,305,0,1,0,2,0,0,305
5757,13,13,19,19,13-58,2834,B-C,U,79,198,31,3,7,15,333,513,1,0,2,0,0,513
5758,13,13,19,19,13-58,2834,B-C,U,66,207,45,5,2,10,335,512,1,0,2,0,0,512
5759,13,13,19,19,13-63,2835,B-C,U,91,227,60,4,5,19,406,658,1,0,2,0,0,658
5760,13,13,19,19,13-63,2835,B-C,U,98,223,74,2,4,20,421,657,1,0,2,0,0,657
5761,13,13,19,19,13-64,2836,B-C,U,58,156,29,3,0,18,264,447,0,0,2,0,0,447
5762,13,13,19,19,13-64,2836,B-C,U,47,165,35,11,4,13,275,446,0,0,2,0,0,446
5763,13,13,19,19,13-62,2837,B-C,U,82,196,40,8,2,16,344,600,1,0,2,0,0,600
5764,13,13,19,19,13-62,2837,B-C,U,70,183,56,8,5,24,346,600,1,0,2,0,0,600
5765,13,13,19,19,13-65,2838,B-C,U,45,180,39,12,2,18,296,515,1,0,2,0,0,515
5766,13,13,19,19,13-65,2838,B-C,U,56,163,48,5,3,14,289,515,1,0,2,0,0,515
5767,13,13,19,19,13-65,2838,B-C,U,31,161,62,12,5,25,296,515,1,0,2,0,0,515
5768,13,13,19,19,13-65,2839,B-C,U,45,178,44,1,2,20,290,509,1,0,2,0,0,509
5769,13,13,19,19,13-65,2839,B-C,U,39,166,60,0,2,14,281,509,1,0,2,0,0,509
5770,13,13,19,19,13-65,2839,B-C,U,40,172,58,4,2,29,305,509,1,0,2,0,0,509
5771,13,13,19,19,13-66,2840,B-C,U,48,197,74,9,3,25,356,668,1,0,2,0,0,668
5772,13,13,19,19,13-66,2840,B-C,U,52,208,78,3,5,20,366,667,1,0,2,0,0,667
5773,13,13,19,19,13-67,2841,B-C,U,45,166,98,3,2,13,327,593,1,0,2,0,0,593
5774,13,13,19,19,13-67,2841,B-C,U,47,151,94,3,5,30,330,593,1,0,2,0,0,593
5775,13,13,19,19,13-67,2841,B-C,U,41,163,94,2,4,23,327,593,1,0,2,0,0,593
5776,13,13,19,19,13-67,2841,B-C,U,40,145,94,4,6,25,314,592,1,0,2,0,0,592
5777,13,13,19,19,13-66,2842,B-C,U,42,168,68,5,2,42,327,613,1,0,2,0,0,613
5778,13,13,19,19,13-66,2842,B-C,U,35,156,90,5,4,29,319,612,1,0,2,0,0,612
5779,13,13,19,19,13-66,2842,B-C,U,53,159,91,1,6,22,332,612,1,0,2,0,0,612
5780,13,13,19,19,13-68,2843,B-C,U,30,191,64,2,3,2,292,584,1,0,2,0,0,584
5781,13,13,19,19,13-68,2843,B-C,U,25,155,76,1,1,18,276,584,1,0,2,0,0,584
5782,13,13,19,19,13-68,2843,B-C,U,32,156,77,9,2,17,293,584,1,0,2,0,0,584
5783,13,13,19,19,13-68,2843,B-C,U,46,188,81,4,3,12,334,584,1,0,2,0,0,584
5784,13,13,19,19,13-69,2844,B-C,U,37,174,94,1,3,24,333,588,1,0,2,0,0,588
5785,13,13,19,19,13-69,2844,B-C,U,29,181,101,7,6,11,335,588,1,0,2,0,0,588
5786,13,13,19,19,13-69,2844,B-C,U,49,175,69,9,3,26,331,588,1,0,2,0,0,588
5787,13,13,19,19,13-64,2845,B-C,U,46,159,81,8,2,16,312,652,1,0,2,0,0,652
5788,13,13,19,19,13-64,2845,B-C,U,48,162,83,8,1,17,319,652,1,0,2,0,0,652
5789,13,13,19,19,13-69,2846,B-C,U,38,104,114,1,4,22,283,535,1,0,2,0,0,535
5790,13,13,19,19,13-69,2846,B-C,U,39,122,103,2,3,18,287,535,1,0,2,0,0,535
5791,13,13,19,19,13-70,2847,B-C,U,49,181,93,4,1,17,345,592,1,0,2,0,0,592
5792,13,13,19,19,13-70,2847,B-C,U,29,171,84,5,2,19,310,591,1,0,2,0,0,591
5793,13,13,19,19,13-70,2847,B-C,U,42,158,73,2,3,16,294,591,1,0,2,0,0,591
5794,13,13,19,19,13-70,2847,B-C,U,46,170,74,3,4,19,316,591,1,0,2,0,0,591
5795,13,13,19,19,13-71,2848,B-C,R,47,89,86,4,1,29,256,514,1,0,2,0,1,514
5796,13,13,19,19,13-71,2848,B-C,R,43,79,113,4,2,21,262,514,1,0,2,0,1,514
5797,13,13,19,19,13-71,2848,B-C,R,46,82,112,2,0,21,263,514,1,0,2,0,1,514
5798,13,13,19,19,13-72,2849,B-C,R,20,94,206,4,2,47,373,734,1,0,2,0,1,734
5799,13,13,19,19,13-72,2849,E,R,101,70,50,4,0,11,236,435,1,0,2,1,1,435
5800,13,13,19,19,13-73,2850,B-C,R,45,93,54,6,3,18,219,440,1,0,2,0,1,440
5801,13,13,19,19,13-73,2850,B-C,R,36,90,64,9,1,9,209,440,1,0,2,0,1,440
5802,13,13,19,19,13-73,2850,E,R,59,144,21,19,4,12,259,430,1,0,2,1,1,430
5803,13,13,19,19,13-73,2850,E,R,24,51,27,2,1,13,118,309,1,0,2,1,1,309
5804,13,13,19,19,13-74,2851,B-C,R,74,161,45,3,1,14,298,616,1,0,2,0,1,616
5805,13,13,19,19,13-74,2851,B-C,R,59,166,47,6,0,16,294,616,1,0,2,0,1,616
5806,13,13,19,19,13-75,2852,B-C,R,52,144,72,10,0,24,302,623,1,0,2,0,1,623
5807,13,13,19,19,13-75,2852,B-C,R,43,105,81,10,2,26,267,622,1,0,2,0,1,622
5808,13,13,19,19,13-75,2852,E,R,25,95,74,10,4,12,220,470,1,0,2,1,1,470
5809,13,13,19,19,13-75,2853,B-C,R,36,157,79,2,1,13,288,599,1,0,2,0,1,599
5810,13,13,19,19,13-75,2853,B-C,R,47,145,63,2,3,14,274,599,1,0,2,0,1,599
5811,13,13,19,19,13-76,2854,B-C,R,10,103,157,4,0,20,294,513,0,0,2,0,1,513
5812,13,13,19,19,13-76,2855,B-C,R,46,196,63,1,1,20,327,513,1,0,2,0,1,513
5813,13,13,19,19,13-76,2855,B-C,R,31,183,55,0,0,22,291,512,1,0,2,0,1,512
5814,13,13,19,19,13-76,2855,B-C,R,26,198,75,2,0,17,318,512,1,0,2,0,1,512
5815,13,13,19,19,13-77,2856,B-C,R,60,195,117,1,4,18,395,638,1,0,2,0,1,638
5816,13,13,19,19,13-77,2856,B-C,R,42,174,129,1,1,27,374,638,1,0,2,0,1,638
5817,13,13,19,19,13-74,2857,B-C,R,45,150,62,3,1,19,280,572,1,0,2,0,1,572
5818,13,13,19,19,13-74,2857,B-C,R,20,147,83,2,0,18,270,572,1,0,2,0,1,572
5819,13,13,19,19,13-78,2858,B-C,R,29,95,45,5,2,13,189,436,0,0,2,0,1,436
5820,13,13,19,19,13-78,2858,B-C,R,29,56,65,3,4,12,169,436,0,0,2,0,1,436
5821,13,13,19,19,13-78,2859,B-C,R,46,116,63,1,1,187,414,415,0,0,2,0,1,415
5822,13,13,19,19,13-78,2859,B-C,R,56,111,58,4,0,19,248,414,0,0,2,0,1,414
5823,13,13,19,19,13-79,2860,B-C,M,16,130,74,1,3,11,235,382,1,0,2,0,0,382
5824,13,13,19,19,13-79,2860,B-C,M,37,124,73,1,0,7,242,381,1,0,2,0,0,381
5825,13,13,19,19,13-80,2860,E,M,50,202,75,1,6,20,354,546,1,0,2,1,0,546
5826,13,13,19,19,13-80,2860,B-C,M,41,210,87,2,2,18,360,545,1,0,2,0,0,545
5827,13,13,19,19,13-79,2860,E,M,41,210,87,2,2,18,360,582,1,0,2,1,0,582
5828,13,13,19,19,13-79,2861,B-C,M,28,161,128,4,2,31,354,651,1,0,2,0,0,651
5829,13,13,19,19,13-79,2861,B-C,M,27,135,159,2,0,31,354,650,1,0,2,0,0,650
5830,13,13,19,19,13-77,2862,B-C,R,48,198,125,3,3,29,406,685,1,0,2,0,1,685
5831,13,13,19,19,13-77,2862,B-C,R,82,193,103,7,4,21,410,684,1,0,2,0,1,684
5832,13,13,19,19,13-81,2863,B-C,M,23,129,89,3,0,26,270,525,1,0,2,0,0,525
5833,13,13,19,19,13-82,2863,E,M,50,150,140,3,1,20,364,675,1,0,2,1,0,675
5834,13,13,19,19,13-81,2863,E,M,30,105,131,2,1,23,292,470,1,0,2,1,0,470
5835,13,13,19,19,13-81,2864,B-C,U,35,106,158,5,0,25,329,556,1,0,2,0,0,556
5836,13,13,19,19,13-81,2864,B-C,U,27,105,145,1,2,39,319,556,1,0,2,0,0,556
5837,13,13,19,19,13-81,2864,B-C,U,28,99,155,5,0,24,311,555,1,0,2,0,0,555
5838,13,13,19,19,13-82,2865,B-C,R,23,186,50,3,1,16,279,547,1,0,2,0,1,547
5839,13,13,19,19,13-82,2865,B-C,R,36,168,76,2,2,0,284,546,1,0,2,0,1,546
5840,13,13,19,19,13-82,2866,B-C,R,30,202,86,5,2,19,344,638,1,0,2,0,1,638
5841,13,13,19,19,13-82,2866,B-C,R,37,171,71,3,0,23,305,638,1,0,2,0,1,638
5842,13,13,19,19,13-83,2867,B-C,M,23,149,125,3,1,24,325,658,1,0,2,0,0,658
5843,13,13,19,19,13-83,2867,B-C,M,20,135,120,0,1,25,301,658,1,0,2,0,0,658
5844,13,13,19,19,13-83,2867,B-C,M,15,122,121,3,0,19,280,657,1,0,2,0,0,657
5845,13,13,19,19,13-80,2868,B-C,R,67,150,107,4,2,15,345,561,1,0,2,0,1,561
5846,13,13,19,19,13-80,2868,B-C,R,56,185,102,2,3,12,360,560,1,0,2,0,1,560
5847,13,13,19,19,13-80,2868,B-C,R,71,169,80,4,0,26,350,560,1,0,2,0,1,560
5848,13,13,19,19,13-84,2869,B-C,R,53,101,69,2,1,22,248,409,1,0,2,0,1,409
5849,13,13,19,19,13-84,2869,B-C,R,45,119,79,3,1,15,262,409,1,0,2,0,1,409
5850,13,13,19,19,13-84,2869,E,R,55,131,142,2,0,50,380,625,1,0,2,1,1,625
5851,13,13,19,19,13-85,2870,B-C,R,40,134,32,7,1,11,225,464,1,0,2,0,1,464
5852,13,13,19,19,13-86,2870,E,R,103,197,116,3,2,21,442,718,1,0,2,1,1,718
5853,13,13,19,19,13-85,2870,E,R,40,127,80,6,1,21,275,443,1,0,2,1,1,443
5854,13,13,19,19,13-86,2871,B-C,R,41,104,96,11,2,14,268,460,1,0,2,0,1,460
5855,13,13,19,19,13-86,2871,B-C,R,56,96,110,8,0,16,286,460,1,0,2,0,1,460
5856,13,13,19,19,13-86,2871,E,R,36,89,53,3,2,19,202,389,1,0,2,1,1,389
5857,13,13,19,19,13-86,2871,B-C,R,32,95,49,7,1,12,196,389,1,0,2,0,1,389
5858,13,13,19,19,13-87,2872,B-C,R,56,156,64,23,6,25,330,566,1,0,2,0,1,566
5859,13,13,19,19,13-87,2872,B-C,R,46,133,97,25,3,0,304,566,1,0,2,0,1,566
5860,13,13,19,19,13-88,2872,E,R,62,179,68,23,4,41,377,642,1,0,2,1,1,642
5861,13,13,19,19,13-88,2873,B-C,U,39,94,55,96,10,32,326,516,1,0,2,0,0,516
5862,13,13,19,19,13-88,2873,B-C,U,21,78,111,92,5,25,332,516,1,0,2,0,0,516
5863,13,13,19,19,13-88,2873,B-C,U,31,75,71,99,6,42,324,516,1,0,2,0,0,516
5864,13,13,19,19,13-89,2874,B-C,R,55,185,90,19,7,15,371,656,1,0,2,0,1,656
5865,13,13,19,19,13-89,2874,B-C,R,49,155,94,21,3,38,360,655,1,0,2,0,1,655
5866,13,13,19,19,13-89,2875,B-C,R,39,191,35,11,8,25,309,452,1,0,2,0,1,452
5867,13,13,19,19,13-89,2875,B-C,R,38,174,56,7,7,14,296,451,1,0,2,0,1,451
5868,13,13,19,19,13-90,2875,E,R,15,170,56,3,0,16,260,423,1,0,2,1,1,423
5869,13,13,19,19,13-90,2875,B-C,R,16,158,64,3,1,21,263,422,1,0,2,0,1,422
5870,13,13,19,19,13-83,2876,B-C,M,15,54,100,9,0,13,191,388,1,0,2,0,0,388
5871,13,13,19,19,13-83,2876,B-C,M,31,63,80,7,0,11,192,388,1,0,2,0,0,388
5872,13,13,19,19,13-91,2876,E,M,21,48,73,0,3,13,158,406,1,0,2,1,0,406
5873,13,13,19,19,13-91,2876,B-C,M,26,55,92,0,0,19,192,405,1,0,2,0,0,405
5874,13,13,19,19,13-91,2876,E,M,18,31,118,2,1,13,183,400,1,0,2,1,0,400
5875,13,13,19,19,13-84,2877,B-C,R,64,164,70,1,3,19,321,531,1,0,2,0,1,531
5876,13,13,19,19,13-84,2877,B-C,R,73,157,78,4,4,7,323,530,1,0,2,0,1,530
5877,13,13,19,19,13-84,2877,E,R,54,197,99,7,5,0,362,672,1,0,2,1,1,672
5878,13,13,19,19,13-92,2878,B-C,R,53,96,79,2,1,14,245,637,1,0,2,0,1,637
5879,13,13,19,19,13-92,2878,B-C,R,55,135,56,1,0,12,259,636,1,0,2,0,1,636
5880,13,13,19,19,13-92,2878,E,R,47,202,24,0,1,10,284,446,1,0,2,1,1,446
5881,13,13,19,19,13-87,2879,B-C,R,28,152,79,3,3,16,281,503,1,0,2,0,1,503
5882,13,13,19,19,13-85,2879,E,R,52,141,73,5,1,24,296,614,1,0,2,1,1,614
5883,13,13,19,19,13-98,2880,B-C,R,24,138,73,2,0,16,253,640,1,0,2,0,1,640
5884,13,13,19,19,13-98,2880,E,R,25,102,31,3,2,11,174,385,1,0,2,1,1,385
5885,13,13,19,19,13-98,2880,B-C,R,13,130,28,8,3,6,188,384,1,0,2,0,1,384
5886,13,13,19,19,13-90,2881,B-C,R,45,143,68,12,7,38,313,551,1,0,2,0,1,551
5887,13,13,19,19,13-90,2881,B-C,R,24,127,75,17,5,28,276,550,1,0,2,0,1,550
5888,13,13,19,19,13-94,2882,B-C,U,34,105,99,2,1,17,258,524,1,0,2,0,0,524
5889,13,13,19,19,13-94,2882,B-C,U,43,120,98,0,0,24,285,524,1,0,2,0,0,524
5890,13,13,19,19,13-94,2882,B-C,U,60,206,83,2,0,12,363,523,1,0,2,0,0,523
5891,13,13,19,19,13-95,2883,B-C,U,11,112,89,4,3,17,236,535,1,0,2,0,0,535
5892,13,13,19,19,13-95,2883,B-C,U,19,104,106,1,0,11,241,535,1,0,2,0,0,535
5893,13,13,19,19,13-95,2883,B-C,U,22,120,100,5,1,28,276,534,1,0,2,0,0,534
5894,13,13,19,19,13-96,2884,B-C,R,67,100,68,2,0,14,251,523,1,0,2,0,1,523
5895,13,13,19,19,13-96,2884,B-C,R,56,84,98,5,0,13,256,522,1,0,2,0,1,522
5896,13,13,19,19,13-96,2885,B-C,R,100,152,117,2,0,16,387,510,1,0,2,0,1,510
5897,13,13,19,19,13-96,2885,B-C,R,42,87,125,1,1,12,268,509,1,0,2,0,1,509
5898,13,13,19,19,13-97,2886,B-C,M,6,52,61,1,0,15,135,376,1,0,2,0,0,376
5899,13,13,19,19,13-97,2886,B-C,M,25,64,46,4,0,0,139,375,1,0,2,0,0,375
5900,13,13,19,19,13-94,2886,E,M,20,110,39,3,1,5,178,373,1,0,2,1,0,373
5901,13,13,19,19,13-95,2887,B-C,R,18,141,47,1,1,4,212,431,1,0,2,0,1,431
5902,13,13,19,19,13-95,2887,B-C,R,19,87,55,0,0,9,170,431,1,0,2,0,1,431
5903,13,13,19,19,13-95,2887,E,R,36,159,27,3,1,16,242,428,1,0,2,1,1,428
5904,13,13,19,19,13-93,2888,B-C,M,30,39,105,1,0,14,189,413,1,0,2,0,0,413
5905,13,13,19,19,13-93,2888,B-C,M,115,64,111,1,1,12,304,413,1,0,2,0,0,413
5906,13,13,19,19,13-85,2888,E,M,42,135,131,2,3,24,337,534,1,0,2,1,0,534
5907,13,13,19,19,13-93,2889,B-C,U,4,5,3,0,0,0,12,523,1,0,2,0,0,523
5908,13,13,19,19,13-93,2889,B-C,U,19,79,85,3,1,16,203,523,1,0,2,0,0,523
5909,13,13,19,19,13-97,2890,B-C,R,24,108,82,3,0,11,228,533,1,0,2,0,1,533
5910,13,13,19,19,13-97,2890,E,R,13,86,85,0,0,6,190,356,1,0,2,1,1,356
5911,13,13,19,19,13-97,2890,E,R,5,93,54,2,7,41,202,289,1,0,2,1,1,289
5912,10,10,20,20,10-1,1859,B-C,U,112,197,20,3,14,9,355,561,1,0,2,0,0,561
5913,10,10,20,20,10-1,1859,B-C,U,225,411,37,0,5,11,689,560,1,0,2,0,0,560
5914,10,10,20,20,10-1,1859,B-C,U,110,179,31,2,6,12,340,560,1,0,2,0,0,560
5915,10,10,20,20,10-1,1860,B-C,U,92,181,34,2,6,10,325,554,1,0,2,0,0,554
5916,10,10,20,20,10-1,1860,B-C,U,112,170,35,3,8,17,345,554,1,0,2,0,0,554
5917,10,10,20,20,10-1,1861,B-C,U,118,203,30,3,0,14,368,630,1,0,2,0,0,630
5918,10,10,20,20,10-1,1861,B-C,U,123,186,33,2,3,24,371,630,1,0,2,0,0,630
5919,10,10,20,20,10-2,1862,B-C,U,167,222,31,5,5,12,442,716,0,0,2,0,0,716
5920,10,10,20,20,10-2,1863,B-C,U,100,133,20,1,3,10,267,419,0,0,2,0,0,419
5921,10,10,20,20,10-2,1863,B-C,U,77,155,17,2,4,7,262,419,0,0,2,0,0,419
5922,10,10,20,20,10-2,1864,B-C,U,167,208,27,6,6,17,431,697,1,0,2,0,0,697
5923,10,10,20,20,10-2,1864,B-C,U,157,259,29,5,7,14,471,696,1,0,2,0,0,696
5924,10,10,20,20,10-4,1865,B-C,U,145,200,51,2,6,23,427,723,0,0,2,0,0,723
5925,10,10,20,20,10-3,1866,B-C,U,74,158,18,4,10,11,275,403,0,0,2,0,0,403
5926,10,10,20,20,10-3,1866,B-C,U,76,151,21,4,7,5,264,403,0,0,2,0,0,403
5927,10,10,20,20,10-3,1866,S,U,65,85,19,5,2,2,178,0,0,0,2,0,0,178
5928,10,10,20,20,10-3,1867,B-C,U,105,190,27,4,8,10,344,516,1,0,2,0,0,516
5929,10,10,20,20,10-3,1867,B-C,U,107,184,17,0,6,12,326,516,1,0,2,0,0,516
5930,10,10,20,20,10-3,1868,B-C,U,100,190,12,0,6,10,318,463,0,0,2,0,0,463
5931,10,10,20,20,10-3,1868,B-C,U,98,166,25,3,9,8,309,462,0,0,2,0,0,462
5932,10,10,20,20,10-5,1869,B-C,U,127,10,49,4,5,9,204,693,1,0,2,0,0,693
5933,10,10,20,20,10-5,1869,B-C,U,137,251,43,2,6,19,458,693,1,0,2,0,0,693
5934,10,10,20,20,10-5,1870,B-C,U,111,278,30,3,2,12,436,697,1,0,2,0,0,697
5935,10,10,20,20,10-5,1870,B-C,U,134,252,37,5,10,15,453,697,1,0,2,0,0,697
5936,10,10,20,20,10-6,1871,B-C,U,85,152,20,0,2,9,268,438,0,0,2,0,0,438
5937,10,10,20,20,10-6,1871,B-C,U,68,155,19,1,9,14,266,438,0,0,2,0,0,438
5938,10,10,20,20,10-6,1872,B-C,U,95,182,42,4,12,8,343,681,1,0,2,0,0,681
5939,10,10,20,20,10-6,1872,B-C,U,97,203,32,3,6,9,350,681,1,0,2,0,0,681
5940,10,10,20,20,10-6,1872,B-C,U,88,219,50,3,5,21,386,680,1,0,2,0,0,680
5941,10,10,20,20,10-7,1873,B-C,U,56,164,25,6,2,66,319,664,1,0,2,0,0,664
5942,10,10,20,20,10-7,1873,B-C,U,107,177,24,8,4,7,327,664,1,0,2,0,0,664
5943,10,10,20,20,10-7,1874,B-C,U,58,203,22,6,4,11,304,479,0,0,2,0,0,479
5944,10,10,20,20,10-7,1874,B-C,U,68,188,19,8,2,11,296,479,0,0,2,0,0,479
5945,10,10,20,20,10-8,1875,B-C,U,124,248,48,5,6,13,444,735,1,0,2,0,0,735
5946,10,10,20,20,10-8,1875,B-C,U,116,251,41,2,7,8,425,734,1,0,2,0,0,734
5947,10,10,20,20,10-4,1876,B-C,U,76,186,13,0,4,11,290,415,0,0,2,0,0,415
